,time,usuario,device,colocation,acc_x,acc_y,acc_z,la_x,la_y,la_z,Activity
5703,04-04-2022-21:22:04.093,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.462792,-8.6334915,0.90021986,9.370359,-6.3985677,-7.2907076,Standing
5704,04-04-2022-21:22:04.103,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4915223,-8.686164,0.89543146,9.376989,-6.417125,-7.299327,Standing
5705,04-04-2022-21:22:04.114,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.462792,-8.63828,0.8379706,9.326517,-6.3349233,-7.3601456,Standing
5706,04-04-2022-21:22:04.123,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5777135,-8.628703,0.9528923,9.419747,-6.2908096,-7.248288,Standing
5707,04-04-2022-21:22:04.134,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5298295,-8.623915,0.9624691,9.349931,-6.2512226,-7.2416363,Standing
5708,04-04-2022-21:22:04.143,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5202527,-8.647857,1.0007763,9.318095,-6.240364,-7.206238,Standing
5709,04-04-2022-21:22:04.154,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5441947,-8.662222,0.9816227,9.319713,-6.220188,-7.2282066,Standing
5710,04-04-2022-21:22:04.163,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5298295,-8.66701,0.90979666,9.283339,-6.1906075,-7.3025084,Standing
5711,04-04-2022-21:22:04.174,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.548983,-8.743625,0.9672575,9.281033,-6.23329,-7.24714,Standing
5712,04-04-2022-21:22:04.183,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5154643,-8.662222,0.92895025,9.226719,-6.118296,-7.2870665,Standing
5713,04-04-2022-21:22:04.194,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.501099,-8.643068,0.9528923,9.192181,-6.065883,-7.2643003,Standing
5714,04-04-2022-21:22:04.203,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4915223,-8.690952,0.9768343,9.16231,-6.080413,-7.241391,Standing
5715,04-04-2022-21:22:04.214,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4484267,-8.619126,0.92895025,9.09853,-5.9756994,-7.290491,Standing
5716,04-04-2022-21:22:04.223,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.462792,-8.6574335,1.0007763,9.091744,-5.98164,-7.220132,Standing
5717,04-04-2022-21:22:04.234,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5058875,-8.686164,0.90979666,9.113384,-5.978119,-7.312603,Standing
5718,04-04-2022-21:22:04.243,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5058875,-8.619126,0.91458505,9.091625,-5.87912,-7.309389,Standing
5719,04-04-2022-21:22:04.254,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4819455,-8.6574335,0.8571242,9.045418,-5.8855286,-7.3685465,Standing
5720,04-04-2022-21:22:04.263,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.462792,-8.6095495,0.90979666,9.003757,-5.8056364,-7.317481,Standing
5721,04-04-2022-21:22:04.274,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.43885,-8.700529,0.90500826,8.957334,-5.865024,-7.32382,Standing
5722,04-04-2022-21:22:04.284,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.501099,-8.63828,0.91937345,8.997301,-5.771598,-7.310857,Standing
5723,04-04-2022-21:22:04.294,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.477157,-8.619126,0.90500826,8.951336,-5.721284,-7.326311,Standing
5724,04-04-2022-21:22:04.304,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.501099,-8.6334915,0.8619126,8.953279,-5.7046375,-7.3703594,Standing
5725,04-04-2022-21:22:04.314,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5298295,-8.66701,0.89064306,8.960181,-5.70716,-7.3423195,Standing
5726,04-04-2022-21:22:04.324,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5298295,-8.676587,0.89064306,8.938145,-5.685709,-7.3429346,Standing
5727,04-04-2022-21:22:04.334,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.525041,-8.695741,0.93373865,8.910812,-5.6735826,-7.300456,Standing
5728,04-04-2022-21:22:04.344,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.548983,-8.748413,0.94331545,8.912161,-5.6952686,-7.2914515,Standing
5729,04-04-2022-21:22:04.355,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5058875,-8.719683,0.89543146,8.846121,-5.635657,-7.3399525,Standing
5730,04-04-2022-21:22:04.364,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5681367,-8.710106,0.93852705,8.885371,-5.5956144,-7.2974806,Standing
5731,04-04-2022-21:22:04.375,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4963107,-8.652645,0.93373865,8.790757,-5.5080166,-7.3027306,Standing
5732,04-04-2022-21:22:04.384,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5202527,-8.6813755,0.8858546,8.792089,-5.5069723,-7.350951,Standing
5733,04-04-2022-21:22:04.395,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5441947,-8.710106,0.93852705,8.793599,-5.5063868,-7.2985315,Standing
5734,04-04-2022-21:22:04.404,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5537715,-8.695741,0.89543146,8.780835,-5.463072,-7.341812,Standing
5735,04-04-2022-21:22:04.415,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5202527,-8.710106,0.90021986,8.724646,-5.44841,-7.337183,Standing
5736,04-04-2022-21:22:04.424,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5537715,-8.724471,0.8571242,8.73488,-5.4334135,-7.380452,Standing
5737,04-04-2022-21:22:04.435,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.486734,-8.66701,0.8619126,8.64423,-5.3463416,-7.3757315,Standing
5738,04-04-2022-21:22:04.444,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.486734,-8.66701,0.8619126,8.6207285,-5.31631,-7.3753977,Standing
5739,04-04-2022-21:22:04.455,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.486734,-8.671799,0.8331822,8.597422,-5.2903843,-7.403241,Standing
5740,04-04-2022-21:22:04.464,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4580035,-8.714894,0.8858546,8.546129,-5.3022194,-7.3489046,Standing
5741,04-04-2022-21:22:04.475,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4723687,-8.676587,0.866701,8.53863,-5.2324076,-7.3657675,Standing
5742,04-04-2022-21:22:04.484,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4436383,-8.628703,0.8714894,8.488677,-5.152914,-7.3581486,Standing
5743,04-04-2022-21:22:04.494,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.414908,-8.714894,0.866701,8.439133,-5.2071095,-7.3595657,Standing
5744,04-04-2022-21:22:04.504,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.429273,-8.738836,0.8810662,8.433359,-5.199006,-7.341299,Standing
5745,04-04-2022-21:22:04.514,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.3957543,-8.695741,0.8810662,8.380136,-5.123562,-7.3368797,Standing
5746,04-04-2022-21:22:04.524,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.3526587,-8.686164,0.89543146,8.317529,-5.081653,-7.317832,Standing
5747,04-04-2022-21:22:04.535,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4580035,-8.662222,0.94331545,8.403637,-5.025307,-7.264926,Standing
5748,04-04-2022-21:22:04.545,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5154643,-8.63828,0.90500826,8.441744,-4.9689317,-7.2980766,Standing
5749,04-04-2022-21:22:04.555,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5298295,-8.643068,0.92416185,8.436724,-4.9415255,-7.273713,Standing
5750,04-04-2022-21:22:04.564,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5441947,-8.623915,0.93373865,8.43167,-4.8905196,-7.2589207,Standing
5751,04-04-2022-21:22:04.575,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5394063,-8.66701,0.93373865,8.407575,-4.902314,-7.2537355,Standing
5752,04-04-2022-21:22:04.584,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.55856,-8.6574335,0.9768343,8.407909,-4.861864,-7.2052526,Standing
5753,04-04-2022-21:22:04.595,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5441947,-8.628703,0.89064306,8.375047,-4.8025885,-7.2858973,Standing
5754,04-04-2022-21:22:04.605,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.534618,-8.647857,0.9528923,8.346767,-4.7915297,-7.218193,Standing
5755,04-04-2022-21:22:04.615,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.462792,-8.647857,0.92895025,8.255866,-4.761735,-7.2368956,Standing
5756,04-04-2022-21:22:04.625,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.510676,-8.66701,0.92416185,8.284069,-4.7513824,-7.236705,Standing
5757,04-04-2022-21:22:04.635,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.477157,-8.604761,0.89543146,8.230582,-4.6600447,-7.2606335,Standing
5758,04-04-2022-21:22:04.645,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4963107,-8.6095495,0.8762778,8.229959,-4.6361914,-7.2749605,Standing
5759,04-04-2022-21:22:04.655,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4675803,-8.614338,0.8571242,8.181852,-4.6128345,-7.289197,Standing
5760,04-04-2022-21:22:04.665,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5058875,-8.676587,0.80445176,8.201214,-4.6474676,-7.336872,Standing
5761,04-04-2022-21:22:04.675,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4675803,-8.647857,0.80445176,8.144198,-4.5915914,-7.3318605,Standing
5762,04-04-2022-21:22:04.685,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4963107,-8.6813755,0.8379706,8.1538925,-4.597883,-7.2933006,Standing
5763,04-04-2022-21:22:04.696,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5202527,-8.6574335,0.80924016,8.15834,-4.5465074,-7.3169518,Standing
5764,04-04-2022-21:22:04.705,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5681367,-8.63828,0.80924016,8.186358,-4.4997993,-7.3118324,Standing
5765,04-04-2022-21:22:04.716,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5872903,-8.671799,0.8379706,8.18601,-4.5056925,-7.2776413,Standing
5766,04-04-2022-21:22:04.726,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5394063,-8.647857,0.7757214,8.119074,-4.453976,-7.33401,Standing
5767,04-04-2022-21:22:04.735,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.6255975,-8.628703,0.80924016,8.186728,-4.406657,-7.294035,Standing
5768,04-04-2022-21:22:04.745,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5920787,-8.595184,0.8619126,8.134771,-4.3444943,-7.2344666,Standing
5769,04-04-2022-21:22:04.756,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.55856,-8.623915,0.8379706,8.082586,-4.3446045,-7.2514753,Standing
5770,04-04-2022-21:22:04.765,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.6255975,-8.66701,0.8379706,8.130322,-4.359481,-7.2448797,Standing
5771,04-04-2022-21:22:04.776,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.596867,-8.714894,0.8283938,8.081759,-4.3792953,-7.248022,Standing
5772,04-04-2022-21:22:04.785,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.6160207,-8.647857,0.80445176,8.080392,-4.283721,-7.265421,Standing
5773,04-04-2022-21:22:04.796,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5777135,-8.695741,0.8714894,8.021395,-4.3025174,-7.191453,Standing
5774,04-04-2022-21:22:04.805,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5441947,-8.676587,0.81881696,7.9675264,-4.2538257,-7.236639,Standing
5775,04-04-2022-21:22:04.816,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4915223,-8.6574335,0.8523358,7.8947997,-4.2048154,-7.1951656,Standing
5776,04-04-2022-21:22:04.825,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4436383,-8.6813755,0.8762778,7.8270645,-4.199108,-7.1631308,Standing
5777,04-04-2022-21:22:04.836,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4675803,-8.686164,0.8523358,7.831732,-4.1745763,-7.1787567,Standing
5778,04-04-2022-21:22:04.845,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.3957543,-8.7053175,0.8810662,7.7408156,-4.1647077,-7.1416397,Standing
5779,04-04-2022-21:22:04.856,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.414908,-8.7292595,0.8714894,7.7409577,-4.159767,-7.1427174,Standing
5780,04-04-2022-21:22:04.865,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.477157,-8.772355,0.91458505,7.783705,-4.1741834,-7.0912848,Standing
5781,04-04-2022-21:22:04.876,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4005427,-8.743625,0.8523358,7.686903,-4.1169977,-7.1454477,Standing
5782,04-04-2022-21:22:04.885,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.343082,-8.75799,0.8475474,7.6085987,-4.102773,-7.1421804,Standing
5783,04-04-2022-21:22:04.895,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.309563,-8.714894,0.79487497,7.554533,-4.031276,-7.186621,Standing
5784,04-04-2022-21:22:04.905,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.2425256,-8.738836,0.78050977,7.4679384,-4.0267425,-7.1921477,Standing
5785,04-04-2022-21:22:04.915,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.19943,-8.671799,0.80924016,7.406675,-3.9312625,-7.15388,Standing
5786,04-04-2022-21:22:04.925,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.261679,-8.700529,0.81402856,7.452292,-3.931686,-7.138865,Standing
5787,04-04-2022-21:22:04.935,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.2904096,-8.714894,0.7661445,7.4657755,-3.9177709,-7.1758356,Standing
5788,04-04-2022-21:22:04.946,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.3239284,-8.7292595,0.7565677,7.4849877,-3.9037218,-7.1738977,Standing
5789,04-04-2022-21:22:04.955,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.333505,-8.700529,0.7613561,7.480584,-3.8462524,-7.1571207,Standing
5790,04-04-2022-21:22:04.965,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4436383,-8.686164,0.80445176,7.576497,-3.8029523,-7.101864,Standing
5791,04-04-2022-21:22:04.975,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5058875,-8.700529,0.78050977,7.6243114,-3.7880049,-7.1133437,Standing
5792,04-04-2022-21:22:04.985,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.582502,-8.724471,0.79487497,7.686015,-3.782062,-7.08619,Standing
5793,04-04-2022-21:22:04.995,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.6495395,-8.724471,0.78050977,7.7379446,-3.7516723,-7.0873623,Standing
5794,04-04-2022-21:22:11.415,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5872903,-8.690952,0.8379706,7.660775,-3.6874628,-7.016275,Standing
5795,04-04-2022-21:22:11.416,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.429273,-8.686164,0.7374141,7.196308,-4.1544385,-7.5074253,Standing
5796,04-04-2022-21:22:11.416,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4101195,-8.734048,0.7565677,7.1552935,-4.178904,-7.4826717,Standing
5797,04-04-2022-21:22:11.417,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4484267,-8.66701,0.7374141,7.1721535,-4.0887027,-7.4961023,Standing
5798,04-04-2022-21:22:11.418,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4723687,-8.623915,0.6464345,7.174777,-4.0229373,-7.581469,Standing
5799,04-04-2022-21:22:11.426,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4723687,-8.690952,0.6799533,7.1536274,-4.0676904,-7.542377,Standing
5800,04-04-2022-21:22:11.434,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.510676,-8.623915,0.7038953,7.170993,-3.9786825,-7.512851,Standing
5801,04-04-2022-21:22:11.445,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.501099,-8.710106,0.6703765,7.140757,-4.0428257,-7.5405364,Standing
5802,04-04-2022-21:22:11.454,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.572925,-8.652645,0.6607997,7.1915874,-3.9633322,-7.5442815,Standing
5803,04-04-2022-21:22:11.464,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5681367,-8.700529,0.6607997,7.165369,-3.9889984,-7.538362,Standing
5804,04-04-2022-21:22:11.474,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.548983,-8.695741,0.641646,7.1245346,-3.9618626,-7.551481,Standing
5805,04-04-2022-21:22:11.484,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5441947,-8.714894,0.60812724,7.0979795,-3.9586558,-7.5788608,Standing
5806,04-04-2022-21:22:11.494,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.510676,-8.748413,0.61770403,7.042805,-3.9693146,-7.562695,Standing
5807,04-04-2022-21:22:11.504,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4723687,-8.772355,0.6655881,6.983135,-3.9701505,-7.5078616,Standing
5808,04-04-2022-21:22:11.514,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.477157,-8.738836,0.6799533,6.9668927,-3.9134178,-7.486254,Standing
5809,04-04-2022-21:22:11.524,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4675803,-8.7292595,0.63206923,6.9366474,-3.8806415,-7.526669,Standing
5810,04-04-2022-21:22:11.535,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.405331,-8.801085,0.6607997,6.8535547,-3.9291196,-7.4903073,Standing
5811,04-04-2022-21:22:11.544,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4723687,-8.714894,0.6703765,6.899521,-3.8195114,-7.472999,Standing
5812,04-04-2022-21:22:11.555,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4244847,-8.738836,0.641646,6.830531,-3.8198395,-7.4937587,Standing
5813,04-04-2022-21:22:11.564,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.462792,-8.686164,0.6703765,6.847517,-3.7434025,-7.456898,Standing
5814,04-04-2022-21:22:11.575,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.453215,-8.719683,0.6943185,6.81656,-3.7530775,-7.424662,Standing
5815,04-04-2022-21:22:11.584,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.405331,-8.6813755,0.7182605,6.747431,-3.6909556,-7.392268,Standing
5816,04-04-2022-21:22:11.595,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.43885,-8.686164,0.6847417,6.759966,-3.672052,-7.4172034,Standing
5817,04-04-2022-21:22:11.604,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.43885,-8.7053175,0.7182605,6.7390733,-3.6674705,-7.374913,Standing
5818,04-04-2022-21:22:11.618,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4580035,-8.695741,0.6799533,6.737686,-3.6344595,-7.404407,Standing
5819,04-04-2022-21:22:11.624,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.486734,-8.719683,0.7134721,6.7461185,-3.635306,-7.362089,Standing
5820,04-04-2022-21:22:11.634,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4723687,-8.671799,0.7086837,6.7114615,-3.5644507,-7.3580294,Standing
5821,04-04-2022-21:22:11.645,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4436383,-8.690952,0.7613561,6.662509,-3.5610576,-7.296633,Standing
5822,04-04-2022-21:22:11.654,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.477157,-8.724471,0.7661445,6.6757584,-3.5725603,-7.28335,Standing
5823,04-04-2022-21:22:11.665,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.486734,-8.695741,0.78050977,6.664871,-3.5222182,-7.260683,Standing
5824,04-04-2022-21:22:11.674,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4819455,-8.671799,0.7565677,6.6394854,-3.477363,-7.2766905,Standing
5825,04-04-2022-21:22:11.695,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.486734,-8.738836,0.6847417,6.6227646,-3.5267167,-7.3428082,Standing
5826,04-04-2022-21:22:11.705,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4580035,-8.719683,0.7469909,6.573121,-3.4880838,-7.273423,Standing
5827,04-04-2022-21:22:11.715,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4675803,-8.7053175,0.6847417,6.561755,-3.4544935,-7.3286014,Standing
5828,04-04-2022-21:22:11.725,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.501099,-8.743625,0.63206923,6.574165,-3.4737434,-7.37425,Standing
5829,04-04-2022-21:22:11.736,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4340615,-8.7292595,0.6895301,6.4862447,-3.4402604,-7.3095593,Standing
5830,04-04-2022-21:22:11.745,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4484267,-8.671799,0.62728083,6.479888,-3.3634691,-7.364289,Standing
5831,04-04-2022-21:22:11.756,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4580035,-8.695741,0.6560113,6.4688077,-3.3679013,-7.327797,Standing
5832,04-04-2022-21:22:11.765,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4915223,-8.7053175,0.6464345,6.481935,-3.3574853,-7.329112,Standing
5833,04-04-2022-21:22:11.776,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4723687,-8.7292595,0.6607997,6.442543,-3.36091,-7.305984,Standing
5834,04-04-2022-21:22:11.785,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.405331,-8.719683,0.6464345,6.355422,-3.3302937,-7.311079,Standing
5835,04-04-2022-21:22:11.796,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4244847,-8.767567,0.6991069,6.354763,-3.357088,-7.2489204,Standing
5836,04-04-2022-21:22:11.805,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4484267,-8.676587,0.6991069,6.3593884,-3.2447333,-7.2390027,Standing
5837,04-04-2022-21:22:11.820,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.4436383,-8.695741,0.7038953,6.3354335,-3.2423391,-7.2240243,Standing
5838,04-04-2022-21:22:11.826,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.43885,-8.686164,0.7038953,6.311408,-3.2113342,-7.213817,Standing
5839,04-04-2022-21:22:11.836,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.414908,-8.690952,0.7661445,6.268475,-3.1949186,-7.1413393,Standing
5840,04-04-2022-21:22:11.846,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.429273,-8.662222,0.6991069,6.2640295,-3.1453552,-7.198251,Standing
5841,04-04-2022-21:22:11.855,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.525041,-8.662222,0.7326257,6.340775,-3.1249537,-7.1548424,Standing
5842,04-04-2022-21:22:11.866,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.5441947,-8.66701,0.6991069,6.340674,-3.1097994,-7.178739,Standing
5843,04-04-2022-21:22:11.876,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,4.390966,-8.686164,0.6799533,6.1680603,-3.1093388,-7.1884236,Standing
